0.0029098,0.27097,-0.96856,0.20235,-1.2482,-2.3134,-0.73496,0.56827,-0.3746,-0.52225,0.41109,-0.19152,-0.74455,-0.81127,-0.098121,-0.49445,-0.76548,-1.3758,0.28971,0.15197,0.61539,-0.65565,0.38081,-0.43715,1.0028,-0.045361,0.1466,4.781,-0.58614,-0.81445,0.95997,-0.06646,-0.27266,0.53795,1.8118,-0.34732,0.31172,-0.53215,0.34143,0.51655,-0.74313,-0.55807,0.7207,0.41736,0.13623,-0.36565,0.021503,-0.055128,0.36396,0.39596,-0.17497,-0.10718,-0.3921,0.19003,-0.2471,0.053684,0.63471,-0.11729,0.71369,0.65347,-0.57409,-0.42848,0.099317,-0.40997,0.41309,0.30877,0.15257,-0.091242,0.58045,0.50992,0.145,-0.087209,-0.65661,-0.0070511
0.040019,-0.33957,-0.20654,3.1923,-1.1986,0.46256,-1.0131,-1.0797,0.26628,-0.042788,0.44436,0.50308,1.0952,0.57823,-0.26251,1.0882,-0.39558,-0.78561,0.45214,0.25846,-0.88568,-1.1409,0.64534,-0.029887,-1.4897,0.72554,0.79981,-1.4192,-0.31662,0.9177,0.25761,-0.89585,1.1929,-0.25094,-0.21787,0.48551,1.5924,-0.91321,-0.5213,-0.46386,0.076406,-1.0185,-0.89935,0.075632,0.42825,0.61374,-1.108,-0.88866,0.57943,-1.4471,0.43569,-0.23932,-0.39008,0.8751,1.3455,1.2832,-1.3468,0.89342,0.8819,-0.5406,-0.82646,0.60547,-0.27623,-0.33663,1.7199,-0.68698,0.40101,0.63832,-1.0988,-0.8967,1.196,-1.0042,0.11835,-0.013948
-0.0044856,0.52102,-0.079265,0.58445,-0.54393,0.022656,-0.71634,1.4741,-0.40258,-1.071,0.014659,-1.2677,-0.22904,0.15388,-0.8744,-0.32219,-0.62305,0.10161,0.088345,0.2871,0.17686,0.21098,0.99889,0.41363,-1.7973,-2.5538,1.6654,0.50332,1.0788,-0.52466,-0.058155,-1.0794,0.093558,0.2863,-1.2773,0.36906,-0.55041,0.64251,-1.293,-0.58011,0.59728,0.24598,-1.3751,-1.0451,0.71686,0.10817,-0.58754,0.17382,0.95781,1.1175,0.37263,-0.75395,-0.58386,1.3438,0.018094,0.36006,0.95666,-0.10401,0.64767,0.077612,0.90992,0.1145,0.058219,-0.27497,0.39988,-0.076885,0.0068727,1.3039,0.26432,0.19852,0.086801,0.75355,-0.0064876,5.5854e-05
-0.20811,-0.63165,-0.20017,-0.85891,0.60329,-0.13306,-1.1338,-2.2823,-0.27363,2.3763,-0.18612,-1.3976,-0.071475,-1.0273,-0.13713,1.0982,-0.031844,1.0645,0.5101,1.4097,0.16159,-0.15832,0.54253,-0.82715,-0.92454,1.0974,0.79104,1.1278,0.12241,-0.26992,0.52244,1.2066,-0.44795,0.084166,1.1133,0.49723,-0.34787,0.42172,0.1121,-0.14793,-0.58284,-0.74756,0.34099,0.95162,0.53286,-0.56165,-0.56744,-0.0486,-0.91679,-1.1064,-1.9615,-0.73441,-0.43763,-0.52812,-1.4712,-2.5586,-0.49555,2.1335,0.71509,1.001,0.33505,-0.58719,-0.61413,-0.74105,0.50202,2.1925,-0.13386,-0.16662,1.098,1.9776,1.1619,-1.3421,0.080902,0.026655
-0.097568,-0.35838,0.57636,-0.05822,-1.1417,-1.3929,-0.17787,0.16953,0.98704,-1.1783,-0.37105,-1.0799,0.2297,-0.12549,-0.5169,-1.2349,-0.33826,-0.38413,-2.0483,-0.024506,0.54808,-1.1303,-1.5377,0.12835,-0.45395,0.0066498,0.30581,-0.86824,0.33151,0.84893,-0.10314,0.37486,0.075541,-0.2562,-0.9725,0.18886,0.3166,0.64991,0.18536,-0.31192,0.49246,0.12032,-0.26403,-0.92761,-0.41396,-0.10791,0.50587,0.26953,0.44044,0.73483,1.0969,0.31143,-0.39406,1.0652,0.35139,1.7537,-0.23422,-0.52277,-0.15894,-1.4318,0.99262,1.0679,1.6738,2.2268,1.5302,0.60782,0.48003,1.2885,-1.8568,-2.7766,-1.4641,2.7865,0.64454,0.17547
-0.11015,-0.94648,-0.78425,0.4119,0.33144,0.35039,0.034216,1.0463,-0.34585,-0.22031,-0.42219,0.8915,1.5345,0.010176,0.34997,0.15792,-0.35468,1.2118,1.1044,1.5491,-1.0499,1.6265,-0.3845,-0.24213,-1.2053,0.01758,-1.1054,0.04854,-0.18524,-1.0843,0.41593,-0.025153,-0.53132,0.036936,0.62377,1.3158,-0.59941,0.36747,0.14542,-0.45241,0.03234,0.61605,-1.4725,-0.30153,0.076388,-0.64588,-1.2974,0.62473,-0.10951,0.7099,0.92576,1.5772,0.0055546,1.6352,-1.3872,-1.9931,-0.30214,-0.63705,-0.51559,-0.28659,-0.78007,-0.65662,0.34481,-0.036808,-0.14877,-0.28158,-0.76421,0.090354,-0.38546,0.17616,0.25893,1.4341,0.43,0.050041
0.0036888,0.024412,0.16156,-0.064742,-0.69829,-0.17122,-1.0729,-1.3827,-0.33878,-0.42483,0.18751,-1.2333,-1.4662,-0.74032,0.45343,-0.73148,0.59907,1.2374,-0.019331,1.0265,-0.59145,-1.4536,0.12517,0.68,-0.81447,-1.206,0.1466,-0.15014,0.54055,0.93367,-1.0307,-0.78451,-0.24634,0.22478,-0.082654,0.46606,0.75907,1.1258,-1.7109,1.1778,1.8837,-0.99688,-0.34584,1.1991,0.60492,1.5131,0.69009,-0.36115,0.61401,-0.31157,-0.56602,-0.91746,-0.71962,0.42835,0.56816,0.35148,0.28099,-0.32684,1.7941,-0.23436,-0.18112,-0.63231,0.34085,-1.1996,1.1224,0.8914,0.084076,-0.64318,0.4465,1.1884,1.9579,-0.79611,-1.3714,1.4224
-0.19421,-0.27376,-0.18745,-0.085245,0.011743,0.040077,0.060978,0.075453,0.032464,-0.015227,-0.05295,0.014714,0.091551,0.15565,0.081875,-0.0046499,-0.082124,-0.055435,-0.018711,0.015205,0.010733,0.0023936,-0.0066072,-0.018424,-0.030037,-0.036778,0.0054832,0.051817,0.090286,0.045244,-0.0073783,-0.053048,-0.020919,0.018285,0.051161,0.013039,-0.031176,-0.065926,0.00099948,0.076876,0.14148,0.083254,0.01347,-0.050233,-0.04097,-0.024897,-0.01301,-0.050207,-0.090889,-0.11768,-0.00066508,0.12862,0.23805,0.13471,0.01193,-0.094393,-0.015055,0.081457,0.16578,0.10983,0.04032,-0.02589,-0.045189,-0.05945,-0.069742,-0.044975,-0.016966,0.0087176,0.0076848,0.0040128,0.00040128,4.0128e-05,4.0128e-06,4.0128e-07
-0.098865,-0.19421,-0.27376,-0.18745,-0.085245,0.011743,0.040077,0.060978,0.075453,0.032464,-0.015227,-0.05295,0.014714,0.091551,0.15565,0.081875,-0.0046499,-0.082124,-0.055435,-0.018711,0.015205,0.010733,0.0023936,-0.0066072,-0.018424,-0.030037,-0.036778,0.0054832,0.051817,0.090286,0.045244,-0.0073783,-0.053048,-0.020919,0.018285,0.051161,0.013039,-0.031176,-0.065926,0.00099948,0.076876,0.14148,0.083254,0.01347,-0.050233,-0.04097,-0.024897,-0.01301,-0.050207,-0.090889,-0.11768,-0.00066508,0.12862,0.23805,0.13471,0.01193,-0.094393,-0.015055,0.081457,0.16578,0.10983,0.04032,-0.02589,-0.045189,-0.05945,-0.069742,-0.044975,-0.016966,0.0087176,0.0076848,0.0040128,0.00040128,4.0128e-05,4.0128e-06
-0.0098865,-0.098865,-0.19421,-0.27376,-0.18745,-0.085245,0.011743,0.040077,0.060978,0.075453,0.032464,-0.015227,-0.05295,0.014714,0.091551,0.15565,0.081875,-0.0046499,-0.082124,-0.055435,-0.018711,0.015205,0.010733,0.0023936,-0.0066072,-0.018424,-0.030037,-0.036778,0.0054832,0.051817,0.090286,0.045244,-0.0073783,-0.053048,-0.020919,0.018285,0.051161,0.013039,-0.031176,-0.065926,0.00099948,0.076876,0.14148,0.083254,0.01347,-0.050233,-0.04097,-0.024897,-0.01301,-0.050207,-0.090889,-0.11768,-0.00066508,0.12862,0.23805,0.13471,0.01193,-0.094393,-0.015055,0.081457,0.16578,0.10983,0.04032,-0.02589,-0.045189,-0.05945,-0.069742,-0.044975,-0.016966,0.0087176,0.0076848,0.0040128,0.00040128,4.0128e-05
-0.00098865,-0.0098865,-0.098865,-0.19421,-0.27376,-0.18745,-0.085245,0.011743,0.040077,0.060978,0.075453,0.032464,-0.015227,-0.05295,0.014714,0.091551,0.15565,0.081875,-0.0046499,-0.082124,-0.055435,-0.018711,0.015205,0.010733,0.0023936,-0.0066072,-0.018424,-0.030037,-0.036778,0.0054832,0.051817,0.090286,0.045244,-0.0073783,-0.053048,-0.020919,0.018285,0.051161,0.013039,-0.031176,-0.065926,0.00099948,0.076876,0.14148,0.083254,0.01347,-0.050233,-0.04097,-0.024897,-0.01301,-0.050207,-0.090889,-0.11768,-0.00066508,0.12862,0.23805,0.13471,0.01193,-0.094393,-0.015055,0.081457,0.16578,0.10983,0.04032,-0.02589,-0.045189,-0.05945,-0.069742,-0.044975,-0.016966,0.0087176,0.0076848,0.0040128,0.00040128
-9.8865e-05,-0.00098865,-0.0098865,-0.098865,-0.19421,-0.27376,-0.18745,-0.085245,0.011743,0.040077,0.060978,0.075453,0.032464,-0.015227,-0.05295,0.014714,0.091551,0.15565,0.081875,-0.0046499,-0.082124,-0.055435,-0.018711,0.015205,0.010733,0.0023936,-0.0066072,-0.018424,-0.030037,-0.036778,0.0054832,0.051817,0.090286,0.045244,-0.0073783,-0.053048,-0.020919,0.018285,0.051161,0.013039,-0.031176,-0.065926,0.00099948,0.076876,0.14148,0.083254,0.01347,-0.050233,-0.04097,-0.024897,-0.01301,-0.050207,-0.090889,-0.11768,-0.00066508,0.12862,0.23805,0.13471,0.01193,-0.094393,-0.015055,0.081457,0.16578,0.10983,0.04032,-0.02589,-0.045189,-0.05945,-0.069742,-0.044975,-0.016966,0.0087176,0.0076848,0.0040128
